avg_attempted_mops,avg_attempted_ops,avg_chunks_launched,avg_deq_empty,avg_deq_mops,avg_deq_success,avg_elapsed_ms,avg_empty_dequeues,avg_empty_mops,avg_enq_fail,avg_enq_mops,avg_enq_success,avg_fail_mops,avg_successful_ops,avg_throughput_mops,best_throughput_mops,binary,block_size,block_size_requested,chunk_ops,command,deq_empty_rate,enq_fail_rate,gpu_name,ops_per_thread,ops_per_thread_requested,parse_error,parse_ok,producer_ratio,producer_ratio_requested,queue,queue_label_expected,repeat_id,repeats,reset_between_repeats,return_code,run_ms,stderr,stdout,success,success_rate,test,test_requested,threads,threads_requested,timed_out,wall_time_sec,warmup_ms,worst_throughput_mops
292.854,146473000.0,2235,26496,146.374,73210000.0,500.156,26496,0.0529755,0,146.427,73236500.0,0,146446000.0,292.801,292.801,./out/queue_bench_bq,256,256,64,./out/queue_bench_bq --threads 1024 --ops 64 --producer-ratio 50 --test split_roles --block 256 --repeats 1,0.000361787,0,AMD Instinct MI210,64,64,,True,50,50,broker,broker,1,1,True,0,500,"[run 0] gpu=""AMD Instinct MI210"" elapsed_ms=500.156 chunks=2235 enq_success=73236480 enq_fail=0 deq_success=73209984 deq_empty=26496 successful_ops=146446464 attempted_ops=146472960 succ_mops=292.801 attempted_mops=292.854
","{""gpu_name"":""AMD Instinct MI210"",""queue"":""broker"",""test"":""split_roles"",""threads"":1024,""ops_per_thread"":64,""chunk_ops"":64,""producer_ratio"":50,""block_size"":256,""run_ms"":500,""warmup_ms"":100,""repeats"":1,""reset_between_repeats"":true,""avg_chunks_launched"":2235,""avg_elapsed_ms"":500.156,""avg_successful_ops"":1.46446e+08,""avg_attempted_ops"":1.46473e+08,""avg_empty_dequeues"":26496,""avg_enq_success"":7.32365e+07,""avg_enq_fail"":0,""avg_deq_success"":7.321e+07,""avg_deq_empty"":26496,""avg_throughput_mops"":292.801,""avg_attempted_mops"":292.854,""avg_enq_mops"":146.427,""avg_deq_mops"":146.374,""avg_fail_mops"":0,""avg_empty_mops"":0.0529755,""enq_fail_rate"":0,""deq_empty_rate"":0.000361787,""success_rate"":0.999819,""best_throughput_mops"":292.801,""worst_throughput_mops"":292.801,""success"":true}
",True,0.999819,split_roles,split_roles,1024,1024,False,1.0147066116333008,100,292.801
306.829,153420000.0,2341,640,153.413,76709200.0,500.017,640,0.00127996,0,153.415,76709900.0,0,153419000.0,306.828,306.828,./out/queue_bench_bq,256,256,64,./out/queue_bench_bq --threads 1024 --ops 64 --producer-ratio 50 --test split_roles --block 256 --repeats 1,8.34312e-06,0,AMD Instinct MI210,64,64,,True,50,50,broker,broker,2,1,True,0,500,"[run 0] gpu=""AMD Instinct MI210"" elapsed_ms=500.017 chunks=2341 enq_success=76709888 enq_fail=0 deq_success=76709248 deq_empty=640 successful_ops=153419136 attempted_ops=153419776 succ_mops=306.828 attempted_mops=306.829
","{""gpu_name"":""AMD Instinct MI210"",""queue"":""broker"",""test"":""split_roles"",""threads"":1024,""ops_per_thread"":64,""chunk_ops"":64,""producer_ratio"":50,""block_size"":256,""run_ms"":500,""warmup_ms"":100,""repeats"":1,""reset_between_repeats"":true,""avg_chunks_launched"":2341,""avg_elapsed_ms"":500.017,""avg_successful_ops"":1.53419e+08,""avg_attempted_ops"":1.5342e+08,""avg_empty_dequeues"":640,""avg_enq_success"":7.67099e+07,""avg_enq_fail"":0,""avg_deq_success"":7.67092e+07,""avg_deq_empty"":640,""avg_throughput_mops"":306.828,""avg_attempted_mops"":306.829,""avg_enq_mops"":153.415,""avg_deq_mops"":153.413,""avg_fail_mops"":0,""avg_empty_mops"":0.00127996,""enq_fail_rate"":0,""deq_empty_rate"":8.34312e-06,""success_rate"":0.999996,""best_throughput_mops"":306.828,""worst_throughput_mops"":306.828,""success"":true}
",True,0.999996,split_roles,split_roles,1024,1024,False,1.0358226299285889,100,306.828
358.367,179306000.0,1368,0,179.183,89653200.0,500.343,0,0,0,179.183,89653200.0,0,179306000.0,358.367,358.367,./out/queue_bench_bq,256,256,64,./out/queue_bench_bq --threads 1024 --ops 64 --producer-ratio 75 --test balanced --block 256 --repeats 1,0,0,AMD Instinct MI210,64,64,,True,75,75,broker,broker,0,1,True,0,500,"[run 0] gpu=""AMD Instinct MI210"" elapsed_ms=500.343 chunks=1368 enq_success=89653248 enq_fail=0 deq_success=89653248 deq_empty=0 successful_ops=179306496 attempted_ops=179306496 succ_mops=358.367 attempted_mops=358.367
","{""gpu_name"":""AMD Instinct MI210"",""queue"":""broker"",""test"":""balanced"",""threads"":1024,""ops_per_thread"":64,""chunk_ops"":64,""producer_ratio"":75,""block_size"":256,""run_ms"":500,""warmup_ms"":100,""repeats"":1,""reset_between_repeats"":true,""avg_chunks_launched"":1368,""avg_elapsed_ms"":500.343,""avg_successful_ops"":1.79306e+08,""avg_attempted_ops"":1.79306e+08,""avg_empty_dequeues"":0,""avg_enq_success"":8.96532e+07,""avg_enq_fail"":0,""avg_deq_success"":8.96532e+07,""avg_deq_empty"":0,""avg_throughput_mops"":358.367,""avg_attempted_mops"":358.367,""avg_enq_mops"":179.183,""avg_deq_mops"":179.183,""avg_fail_mops"":0,""avg_empty_mops"":0,""enq_fail_rate"":0,""deq_empty_rate"":0,""success_rate"":1,""best_throughput_mops"":358.367,""worst_throughput_mops"":358.367,""success"":true}
",True,1,balanced,balanced,1024,1024,False,1.0166923999786377,100,358.367
342.445,171311000.0,1307,0,171.223,85655600.0,500.258,0,0,0,171.223,85655600.0,0,171311000.0,342.445,342.445,./out/queue_bench_bq,256,256,64,./out/queue_bench_bq --threads 1024 --ops 64 --producer-ratio 75 --test balanced --block 256 --repeats 1,0,0,AMD Instinct MI210,64,64,,True,75,75,broker,broker,1,1,True,0,500,"[run 0] gpu=""AMD Instinct MI210"" elapsed_ms=500.258 chunks=1307 enq_success=85655552 enq_fail=0 deq_success=85655552 deq_empty=0 successful_ops=171311104 attempted_ops=171311104 succ_mops=342.445 attempted_mops=342.445
","{""gpu_name"":""AMD Instinct MI210"",""queue"":""broker"",""test"":""balanced"",""threads"":1024,""ops_per_thread"":64,""chunk_ops"":64,""producer_ratio"":75,""block_size"":256,""run_ms"":500,""warmup_ms"":100,""repeats"":1,""reset_between_repeats"":true,""avg_chunks_launched"":1307,""avg_elapsed_ms"":500.258,""avg_successful_ops"":1.71311e+08,""avg_attempted_ops"":1.71311e+08,""avg_empty_dequeues"":0,""avg_enq_success"":8.56556e+07,""avg_enq_fail"":0,""avg_deq_success"":8.56556e+07,""avg_deq_empty"":0,""avg_throughput_mops"":342.445,""avg_attempted_mops"":342.445,""avg_enq_mops"":171.223,""avg_deq_mops"":171.223,""avg_fail_mops"":0,""avg_empty_mops"":0,""enq_fail_rate"":0,""deq_empty_rate"":0,""success_rate"":1,""best_throughput_mops"":342.445,""worst_throughput_mops"":342.445,""success"":true}
",True,1,balanced,balanced,1024,1024,False,1.0267729759216309,100,342.445
362.344,181273000.0,1383,0,181.172,90636300.0,500.278,0,0,0,181.172,90636300.0,0,181273000.0,362.344,362.344,./out/queue_bench_bq,256,256,64,./out/queue_bench_bq --threads 1024 --ops 64 --producer-ratio 75 --test balanced --block 256 --repeats 1,0,0,AMD Instinct MI210,64,64,,True,75,75,broker,broker,2,1,True,0,500,"[run 0] gpu=""AMD Instinct MI210"" elapsed_ms=500.278 chunks=1383 enq_success=90636288 enq_fail=0 deq_success=90636288 deq_empty=0 successful_ops=181272576 attempted_ops=181272576 succ_mops=362.344 attempted_mops=362.344
","{""gpu_name"":""AMD Instinct MI210"",""queue"":""broker"",""test"":""balanced"",""threads"":1024,""ops_per_thread"":64,""chunk_ops"":64,""producer_ratio"":75,""block_size"":256,""run_ms"":500,""warmup_ms"":100,""repeats"":1,""reset_between_repeats"":true,""avg_chunks_launched"":1383,""avg_elapsed_ms"":500.278,""avg_successful_ops"":1.81273e+08,""avg_attempted_ops"":1.81273e+08,""avg_empty_dequeues"":0,""avg_enq_success"":9.06363e+07,""avg_enq_fail"":0,""avg_deq_success"":9.06363e+07,""avg_deq_empty"":0,""avg_throughput_mops"":362.344,""avg_attempted_mops"":362.344,""avg_enq_mops"":181.172,""avg_deq_mops"":181.172,""avg_fail_mops"":0,""avg_empty_mops"":0,""enq_fail_rate"":0,""deq_empty_rate"":0,""success_rate"":1,""best_throughput_mops"":362.344,""worst_throughput_mops"":362.344,""success"":true}
",True,1,balanced,balanced,1024,1024,False,1.0202407836914062,100,362.344
317.038,158532000.0,2419,0,79.2595,39632900.0,500.04,0,0,79267700.0,79.2556,39631000.0,158.523,79263900.0,158.515,158.515,./out/queue_bench_bq,256,256,64,./out/queue_bench_bq --threads 1024 --ops 64 --producer-ratio 75 --test split_roles --block 256 --repeats 1,0,0.666683,AMD Instinct MI210,64,64,,True,75,75,broker,broker,0,1,True,0,500,"[run 0] gpu=""AMD Instinct MI210"" elapsed_ms=500.04 chunks=2419 enq_success=39630976 enq_fail=79267712 deq_success=39632896 deq_empty=0 successful_ops=79263872 attempted_ops=158531584 succ_mops=158.515 attempted_mops=317.038
","{""gpu_name"":""AMD Instinct MI210"",""queue"":""broker"",""test"":""split_roles"",""threads"":1024,""ops_per_thread"":64,""chunk_ops"":64,""producer_ratio"":75,""block_size"":256,""run_ms"":500,""warmup_ms"":100,""repeats"":1,""reset_between_repeats"":true,""avg_chunks_launched"":2419,""avg_elapsed_ms"":500.04,""avg_successful_ops"":7.92639e+07,""avg_attempted_ops"":1.58532e+08,""avg_empty_dequeues"":0,""avg_enq_success"":3.9631e+07,""avg_enq_fail"":7.92677e+07,""avg_deq_success"":3.96329e+07,""avg_deq_empty"":0,""avg_throughput_mops"":158.515,""avg_attempted_mops"":317.038,""avg_enq_mops"":79.2556,""avg_deq_mops"":79.2595,""avg_fail_mops"":158.523,""avg_empty_mops"":0,""enq_fail_rate"":0.666683,""deq_empty_rate"":0,""success_rate"":0.499988,""best_throughput_mops"":158.515,""worst_throughput_mops"":158.515,""success"":true}
",True,0.499988,split_roles,split_roles,1024,1024,False,1.007861614227295,100,158.515
325.8,162922000.0,2486,0,81.4501,40730600.0,500.068,0,0,81459800.0,81.4529,40732000.0,162.897,81462700.0,162.903,162.903,./out/queue_bench_bq,256,256,64,./out/queue_bench_bq --threads 1024 --ops 64 --producer-ratio 75 --test split_roles --block 256 --repeats 1,0,0.666655,AMD Instinct MI210,64,64,,True,75,75,broker,broker,1,1,True,0,500,"[run 0] gpu=""AMD Instinct MI210"" elapsed_ms=500.068 chunks=2486 enq_success=40732032 enq_fail=81459840 deq_success=40730624 deq_empty=0 successful_ops=81462656 attempted_ops=162922496 succ_mops=162.903 attempted_mops=325.8
","{""gpu_name"":""AMD Instinct MI210"",""queue"":""broker"",""test"":""split_roles"",""threads"":1024,""ops_per_thread"":64,""chunk_ops"":64,""producer_ratio"":75,""block_size"":256,""run_ms"":500,""warmup_ms"":100,""repeats"":1,""reset_between_repeats"":true,""avg_chunks_launched"":2486,""avg_elapsed_ms"":500.068,""avg_successful_ops"":8.14627e+07,""avg_attempted_ops"":1.62922e+08,""avg_empty_dequeues"":0,""avg_enq_success"":4.0732e+07,""avg_enq_fail"":8.14598e+07,""avg_deq_success"":4.07306e+07,""avg_deq_empty"":0,""avg_throughput_mops"":162.903,""avg_attempted_mops"":325.8,""avg_enq_mops"":81.4529,""avg_deq_mops"":81.4501,""avg_fail_mops"":162.897,""avg_empty_mops"":0,""enq_fail_rate"":0.666655,""deq_empty_rate"":0,""success_rate"":0.500009,""best_throughput_mops"":162.903,""worst_throughput_mops"":162.903,""success"":true}
",True,0.500009,split_roles,split_roles,1024,1024,False,1.00382661819458,100,162.903
322.268,161153000.0,2459,0,80.5671,40288300.0,500.058,0,0,80575500.0,80.5691,40289300.0,161.132,80577500.0,161.136,161.136,./out/queue_bench_bq,256,256,64,./out/queue_bench_bq --threads 1024 --ops 64 --producer-ratio 75 --test split_roles --block 256 --repeats 1,0,0.666658,AMD Instinct MI210,64,64,,True,75,75,broker,broker,2,1,True,0,500,"[run 0] gpu=""AMD Instinct MI210"" elapsed_ms=500.058 chunks=2459 enq_success=40289280 enq_fail=80575488 deq_success=40288256 deq_empty=0 successful_ops=80577536 attempted_ops=161153024 succ_mops=161.136 attempted_mops=322.268
","{""gpu_name"":""AMD Instinct MI210"",""queue"":""broker"",""test"":""split_roles"",""threads"":1024,""ops_per_thread"":64,""chunk_ops"":64,""producer_ratio"":75,""block_size"":256,""run_ms"":500,""warmup_ms"":100,""repeats"":1,""reset_between_repeats"":true,""avg_chunks_launched"":2459,""avg_elapsed_ms"":500.058,""avg_successful_ops"":8.05775e+07,""avg_attempted_ops"":1.61153e+08,""avg_empty_dequeues"":0,""avg_enq_success"":4.02893e+07,""avg_enq_fail"":8.05755e+07,""avg_deq_success"":4.02883e+07,""avg_deq_empty"":0,""avg_throughput_mops"":161.136,""avg_attempted_mops"":322.268,""avg_enq_mops"":80.5691,""avg_deq_mops"":80.5671,""avg_fail_mops"":161.132,""avg_empty_mops"":0,""enq_fail_rate"":0.666658,""deq_empty_rate"":0,""success_rate"":0.500006,""best_throughput_mops"":161.136,""worst_throughput_mops"":161.136,""success"":true}
",True,0.500006,split_roles,split_roles,1024,1024,False,1.0118176937103271,100,161.136
345.486,172753000.0,1318,0,172.743,86376400.0,500.029,0,0,0,172.743,86376400.0,0,172753000.0,345.486,345.486,./out/queue_bench_bq,256,256,64,./out/queue_bench_bq --threads 1024 --ops 64 --producer-ratio 100 --test balanced --block 256 --repeats 1,0,0,AMD Instinct MI210,64,64,,True,100,100,broker,broker,0,1,True,0,500,"[run 0] gpu=""AMD Instinct MI210"" elapsed_ms=500.029 chunks=1318 enq_success=86376448 enq_fail=0 deq_success=86376448 deq_empty=0 successful_ops=172752896 attempted_ops=172752896 succ_mops=345.486 attempted_mops=345.486
","{""gpu_name"":""AMD Instinct MI210"",""queue"":""broker"",""test"":""balanced"",""threads"":1024,""ops_per_thread"":64,""chunk_ops"":64,""producer_ratio"":100,""block_size"":256,""run_ms"":500,""warmup_ms"":100,""repeats"":1,""reset_between_repeats"":true,""avg_chunks_launched"":1318,""avg_elapsed_ms"":500.029,""avg_successful_ops"":1.72753e+08,""avg_attempted_ops"":1.72753e+08,""avg_empty_dequeues"":0,""avg_enq_success"":8.63764e+07,""avg_enq_fail"":0,""avg_deq_success"":8.63764e+07,""avg_deq_empty"":0,""avg_throughput_mops"":345.486,""avg_attempted_mops"":345.486,""avg_enq_mops"":172.743,""avg_deq_mops"":172.743,""avg_fail_mops"":0,""avg_empty_mops"":0,""enq_fail_rate"":0,""deq_empty_rate"":0,""success_rate"":1,""best_throughput_mops"":345.486,""worst_throughput_mops"":345.486,""success"":true}
",True,1,balanced,balanced,1024,1024,False,1.0076310634613037,100,345.486
367.228,183632000.0,1401,0,183.614,91815900.0,500.049,0,0,0,183.614,91815900.0,0,183632000.0,367.228,367.228,./out/queue_bench_bq,256,256,64,./out/queue_bench_bq --threads 1024 --ops 64 --producer-ratio 100 --test balanced --block 256 --repeats 1,0,0,AMD Instinct MI210,64,64,,True,100,100,broker,broker,1,1,True,0,500,"[run 0] gpu=""AMD Instinct MI210"" elapsed_ms=500.049 chunks=1401 enq_success=91815936 enq_fail=0 deq_success=91815936 deq_empty=0 successful_ops=183631872 attempted_ops=183631872 succ_mops=367.228 attempted_mops=367.228
","{""gpu_name"":""AMD Instinct MI210"",""queue"":""broker"",""test"":""balanced"",""threads"":1024,""ops_per_thread"":64,""chunk_ops"":64,""producer_ratio"":100,""block_size"":256,""run_ms"":500,""warmup_ms"":100,""repeats"":1,""reset_between_repeats"":true,""avg_chunks_launched"":1401,""avg_elapsed_ms"":500.049,""avg_successful_ops"":1.83632e+08,""avg_attempted_ops"":1.83632e+08,""avg_empty_dequeues"":0,""avg_enq_success"":9.18159e+07,""avg_enq_fail"":0,""avg_deq_success"":9.18159e+07,""avg_deq_empty"":0,""avg_throughput_mops"":367.228,""avg_attempted_mops"":367.228,""avg_enq_mops"":183.614,""avg_deq_mops"":183.614,""avg_fail_mops"":0,""avg_empty_mops"":0,""enq_fail_rate"":0,""deq_empty_rate"":0,""success_rate"":1,""best_throughput_mops"":367.228,""worst_throughput_mops"":367.228,""success"":true}
",True,1,balanced,balanced,1024,1024,False,1.0126614570617676,100,367.228
346.397,173277000.0,1322,0,173.198,86638600.0,500.228,0,0,0,173.198,86638600.0,0,173277000.0,346.397,346.397,./out/queue_bench_bq,256,256,64,./out/queue_bench_bq --threads 1024 --ops 64 --producer-ratio 100 --test balanced --block 256 --repeats 1,0,0,AMD Instinct MI210,64,64,,True,100,100,broker,broker,2,1,True,0,500,"[run 0] gpu=""AMD Instinct MI210"" elapsed_ms=500.228 chunks=1322 enq_success=86638592 enq_fail=0 deq_success=86638592 deq_empty=0 successful_ops=173277184 attempted_ops=173277184 succ_mops=346.397 attempted_mops=346.397
","{""gpu_name"":""AMD Instinct MI210"",""queue"":""broker"",""test"":""balanced"",""threads"":1024,""ops_per_thread"":64,""chunk_ops"":64,""producer_ratio"":100,""block_size"":256,""run_ms"":500,""warmup_ms"":100,""repeats"":1,""reset_between_repeats"":true,""avg_chunks_launched"":1322,""avg_elapsed_ms"":500.228,""avg_successful_ops"":1.73277e+08,""avg_attempted_ops"":1.73277e+08,""avg_empty_dequeues"":0,""avg_enq_success"":8.66386e+07,""avg_enq_fail"":0,""avg_deq_success"":8.66386e+07,""avg_deq_empty"":0,""avg_throughput_mops"":346.397,""avg_attempted_mops"":346.397,""avg_enq_mops"":173.198,""avg_deq_mops"":173.198,""avg_fail_mops"":0,""avg_empty_mops"":0,""enq_fail_rate"":0,""deq_empty_rate"":0,""success_rate"":1,""best_throughput_mops"":346.397,""worst_throughput_mops"":346.397,""success"":true}
",True,1,balanced,balanced,1024,1024,False,0.9913938045501709,100,346.397
775.117,387580000.0,5914,0,0,0,500.027,0,0,387580000.0,0,0,775.117,0,0,0,./out/queue_bench_bq,256,256,64,./out/queue_bench_bq --threads 1024 --ops 64 --producer-ratio 100 --test split_roles --block 256 --repeats 1,0,1,AMD Instinct MI210,64,64,,True,100,100,broker,broker,0,1,True,0,500,"[run 0] gpu=""AMD Instinct MI210"" elapsed_ms=500.027 chunks=5914 enq_success=0 enq_fail=387579904 deq_success=0 deq_empty=0 successful_ops=0 attempted_ops=387579904 succ_mops=0 attempted_mops=775.117
","{""gpu_name"":""AMD Instinct MI210"",""queue"":""broker"",""test"":""split_roles"",""threads"":1024,""ops_per_thread"":64,""chunk_ops"":64,""producer_ratio"":100,""block_size"":256,""run_ms"":500,""warmup_ms"":100,""repeats"":1,""reset_between_repeats"":true,""avg_chunks_launched"":5914,""avg_elapsed_ms"":500.027,""avg_successful_ops"":0,""avg_attempted_ops"":3.8758e+08,""avg_empty_dequeues"":0,""avg_enq_success"":0,""avg_enq_fail"":3.8758e+08,""avg_deq_success"":0,""avg_deq_empty"":0,""avg_throughput_mops"":0,""avg_attempted_mops"":775.117,""avg_enq_mops"":0,""avg_deq_mops"":0,""avg_fail_mops"":775.117,""avg_empty_mops"":0,""enq_fail_rate"":1,""deq_empty_rate"":0,""success_rate"":0,""best_throughput_mops"":0,""worst_throughput_mops"":0,""success"":true}
",True,0,split_roles,split_roles,1024,1024,False,0.9956424236297607,100,0
794.924,397476000.0,6065,0,0,0,500.017,0,0,397476000.0,0,0,794.924,0,0,0,./out/queue_bench_bq,256,256,64,./out/queue_bench_bq --threads 1024 --ops 64 --producer-ratio 100 --test split_roles --block 256 --repeats 1,0,1,AMD Instinct MI210,64,64,,True,100,100,broker,broker,1,1,True,0,500,"[run 0] gpu=""AMD Instinct MI210"" elapsed_ms=500.017 chunks=6065 enq_success=0 enq_fail=397475840 deq_success=0 deq_empty=0 successful_ops=0 attempted_ops=397475840 succ_mops=0 attempted_mops=794.924
","{""gpu_name"":""AMD Instinct MI210"",""queue"":""broker"",""test"":""split_roles"",""threads"":1024,""ops_per_thread"":64,""chunk_ops"":64,""producer_ratio"":100,""block_size"":256,""run_ms"":500,""warmup_ms"":100,""repeats"":1,""reset_between_repeats"":true,""avg_chunks_launched"":6065,""avg_elapsed_ms"":500.017,""avg_successful_ops"":0,""avg_attempted_ops"":3.97476e+08,""avg_empty_dequeues"":0,""avg_enq_success"":0,""avg_enq_fail"":3.97476e+08,""avg_deq_success"":0,""avg_deq_empty"":0,""avg_throughput_mops"":0,""avg_attempted_mops"":794.924,""avg_enq_mops"":0,""avg_deq_mops"":0,""avg_fail_mops"":794.924,""avg_empty_mops"":0,""enq_fail_rate"":1,""deq_empty_rate"":0,""success_rate"":0,""best_throughput_mops"":0,""worst_throughput_mops"":0,""success"":true}
",True,0,split_roles,split_roles,1024,1024,False,1.0289356708526611,100,0
809.654,404881000.0,6178,0,0,0,500.067,0,0,404881000.0,0,0,809.654,0,0,0,./out/queue_bench_bq,256,256,64,./out/queue_bench_bq --threads 1024 --ops 64 --producer-ratio 100 --test split_roles --block 256 --repeats 1,0,1,AMD Instinct MI210,64,64,,True,100,100,broker,broker,2,1,True,0,500,"[run 0] gpu=""AMD Instinct MI210"" elapsed_ms=500.067 chunks=6178 enq_success=0 enq_fail=404881408 deq_success=0 deq_empty=0 successful_ops=0 attempted_ops=404881408 succ_mops=0 attempted_mops=809.654
","{""gpu_name"":""AMD Instinct MI210"",""queue"":""broker"",""test"":""split_roles"",""threads"":1024,""ops_per_thread"":64,""chunk_ops"":64,""producer_ratio"":100,""block_size"":256,""run_ms"":500,""warmup_ms"":100,""repeats"":1,""reset_between_repeats"":true,""avg_chunks_launched"":6178,""avg_elapsed_ms"":500.067,""avg_successful_ops"":0,""avg_attempted_ops"":4.04881e+08,""avg_empty_dequeues"":0,""avg_enq_success"":0,""avg_enq_fail"":4.04881e+08,""avg_deq_success"":0,""avg_deq_empty"":0,""avg_throughput_mops"":0,""avg_attempted_mops"":809.654,""avg_enq_mops"":0,""avg_deq_mops"":0,""avg_fail_mops"":809.654,""avg_empty_mops"":0,""enq_fail_rate"":1,""deq_empty_rate"":0,""success_rate"":0,""best_throughput_mops"":0,""worst_throughput_mops"":0,""success"":true}
",True,0,split_roles,split_roles,1024,1024,False,0.9954547882080078,100,0
436.97,218628000.0,417,0,218.485,109314000.0,500.328,0,0,0,218.485,109314000.0,0,218628000.0,436.97,436.97,./out/queue_bench_bq,256,256,256,./out/queue_bench_bq --threads 1024 --ops 256 --producer-ratio 0 --test balanced --block 256 --repeats 1,0,0,AMD Instinct MI210,256,256,,True,0,0,broker,broker,0,1,True,0,500,"[run 0] gpu=""AMD Instinct MI210"" elapsed_ms=500.328 chunks=417 enq_success=109314048 enq_fail=0 deq_success=109314048 deq_empty=0 successful_ops=218628096 attempted_ops=218628096 succ_mops=436.97 attempted_mops=436.97
","{""gpu_name"":""AMD Instinct MI210"",""queue"":""broker"",""test"":""balanced"",""threads"":1024,""ops_per_thread"":256,""chunk_ops"":256,""producer_ratio"":0,""block_size"":256,""run_ms"":500,""warmup_ms"":100,""repeats"":1,""reset_between_repeats"":true,""avg_chunks_launched"":417,""avg_elapsed_ms"":500.328,""avg_successful_ops"":2.18628e+08,""avg_attempted_ops"":2.18628e+08,""avg_empty_dequeues"":0,""avg_enq_success"":1.09314e+08,""avg_enq_fail"":0,""avg_deq_success"":1.09314e+08,""avg_deq_empty"":0,""avg_throughput_mops"":436.97,""avg_attempted_mops"":436.97,""avg_enq_mops"":218.485,""avg_deq_mops"":218.485,""avg_fail_mops"":0,""avg_empty_mops"":0,""enq_fail_rate"":0,""deq_empty_rate"":0,""success_rate"":1,""best_throughput_mops"":436.97,""worst_throughput_mops"":436.97,""success"":true}
",True,1,balanced,balanced,1024,1024,False,1.0112578868865967,100,436.97
435.753,218104000.0,416,0,217.877,109052000.0,500.522,0,0,0,217.877,109052000.0,0,218104000.0,435.753,435.753,./out/queue_bench_bq,256,256,256,./out/queue_bench_bq --threads 1024 --ops 256 --producer-ratio 0 --test balanced --block 256 --repeats 1,0,0,AMD Instinct MI210,256,256,,True,0,0,broker,broker,1,1,True,0,500,"[run 0] gpu=""AMD Instinct MI210"" elapsed_ms=500.522 chunks=416 enq_success=109051904 enq_fail=0 deq_success=109051904 deq_empty=0 successful_ops=218103808 attempted_ops=218103808 succ_mops=435.753 attempted_mops=435.753
","{""gpu_name"":""AMD Instinct MI210"",""queue"":""broker"",""test"":""balanced"",""threads"":1024,""ops_per_thread"":256,""chunk_ops"":256,""producer_ratio"":0,""block_size"":256,""run_ms"":500,""warmup_ms"":100,""repeats"":1,""reset_between_repeats"":true,""avg_chunks_launched"":416,""avg_elapsed_ms"":500.522,""avg_successful_ops"":2.18104e+08,""avg_attempted_ops"":2.18104e+08,""avg_empty_dequeues"":0,""avg_enq_success"":1.09052e+08,""avg_enq_fail"":0,""avg_deq_success"":1.09052e+08,""avg_deq_empty"":0,""avg_throughput_mops"":435.753,""avg_attempted_mops"":435.753,""avg_enq_mops"":217.877,""avg_deq_mops"":217.877,""avg_fail_mops"":0,""avg_empty_mops"":0,""enq_fail_rate"":0,""deq_empty_rate"":0,""success_rate"":1,""best_throughput_mops"":435.753,""worst_throughput_mops"":435.753,""success"":true}
",True,1,balanced,balanced,1024,1024,False,1.0242054462432861,100,435.753
435.859,218104000.0,416,0,217.93,109052000.0,500.4,0,0,0,217.93,109052000.0,0,218104000.0,435.859,435.859,./out/queue_bench_bq,256,256,256,./out/queue_bench_bq --threads 1024 --ops 256 --producer-ratio 0 --test balanced --block 256 --repeats 1,0,0,AMD Instinct MI210,256,256,,True,0,0,broker,broker,2,1,True,0,500,"[run 0] gpu=""AMD Instinct MI210"" elapsed_ms=500.4 chunks=416 enq_success=109051904 enq_fail=0 deq_success=109051904 deq_empty=0 successful_ops=218103808 attempted_ops=218103808 succ_mops=435.859 attempted_mops=435.859
","{""gpu_name"":""AMD Instinct MI210"",""queue"":""broker"",""test"":""balanced"",""threads"":1024,""ops_per_thread"":256,""chunk_ops"":256,""producer_ratio"":0,""block_size"":256,""run_ms"":500,""warmup_ms"":100,""repeats"":1,""reset_between_repeats"":true,""avg_chunks_launched"":416,""avg_elapsed_ms"":500.4,""avg_successful_ops"":2.18104e+08,""avg_attempted_ops"":2.18104e+08,""avg_empty_dequeues"":0,""avg_enq_success"":1.09052e+08,""avg_enq_fail"":0,""avg_deq_success"":1.09052e+08,""avg_deq_empty"":0,""avg_throughput_mops"":435.859,""avg_attempted_mops"":435.859,""avg_enq_mops"":217.93,""avg_deq_mops"":217.93,""avg_fail_mops"":0,""avg_empty_mops"":0,""enq_fail_rate"":0,""deq_empty_rate"":0,""success_rate"":1,""best_throughput_mops"":435.859,""worst_throughput_mops"":435.859,""success"":true}
",True,1,balanced,balanced,1024,1024,False,1.0114612579345703,100,435.859
