top1_accuracy,near_oracle_rate,avg_regret,speedup_vs_best_fixed,model
1.0,1.0,0.0,60.9672378226757,oracle
0.5142857142857142,0.6285714285714286,0.3675015522981883,0.8,best_fixed
0.4,0.5142857142857142,0.35795496477280003,10.539520216512063,rule_of_thumb
0.2857142857142857,0.34285714285714286,0.5358080067774155,7.390122100335106,random
0.6857142857142857,0.8,0.17202384973391302,38.595576594831215,logistic_regression
1.0,1.0,0.0,60.9672378226757,random_forest
