avg_elapsed_ms,avg_empty_dequeues,avg_successful_ops,avg_throughput_mops,best_throughput_mops,binary,block_size,block_size_requested,command,ops_per_thread,ops_per_thread_requested,parse_error,parse_ok,producer_ratio,producer_ratio_requested,queue,queue_label_expected,repeat_id,repeats,reset_between_repeats,return_code,stderr,stdout,success,test,test_requested,threads,threads_requested,timed_out,wall_time_sec,worst_throughput_mops
24.6074,0,1048580.0,42.6123,42.6123,./out/queue_bench_wfq,256,256,./out/queue_bench_wfq --threads 4096 --ops 256 --producer-ratio 100 --test split_roles --block 256 --repeats 1,256,256,,True,100,100,wfq,wfq,2,1,True,0,"[run 0] elapsed_ms=24.6074 successful_ops=1048576 empty_dequeues=0 throughput_mops=42.6123
","{""queue"":""wfq"",""test"":""split_roles"",""threads"":4096,""ops_per_thread"":256,""producer_ratio"":100,""block_size"":256,""repeats"":1,""reset_between_repeats"":true,""avg_successful_ops"":1.04858e+06,""avg_empty_dequeues"":0,""avg_elapsed_ms"":24.6074,""avg_throughput_mops"":42.6123,""best_throughput_mops"":42.6123,""worst_throughput_mops"":42.6123,""success"":true}
",True,split_roles,split_roles,4096,4096,False,0.4693636894226074,42.6123
97.4279,4194300.0,0,0,0,./out/queue_bench_wfq,256,256,./out/queue_bench_wfq --threads 4096 --ops 1024 --producer-ratio 0 --test balanced --block 256 --repeats 1,1024,1024,,True,0,0,wfq,wfq,0,1,True,0,"[run 0] elapsed_ms=97.4279 successful_ops=0 empty_dequeues=4194304 throughput_mops=0
","{""queue"":""wfq"",""test"":""balanced"",""threads"":4096,""ops_per_thread"":1024,""producer_ratio"":0,""block_size"":256,""repeats"":1,""reset_between_repeats"":true,""avg_successful_ops"":0,""avg_empty_dequeues"":4.1943e+06,""avg_elapsed_ms"":97.4279,""avg_throughput_mops"":0,""best_throughput_mops"":0,""worst_throughput_mops"":0,""success"":true}
",True,balanced,balanced,4096,4096,False,0.5666017532348633,0
97.9877,4194300.0,0,0,0,./out/queue_bench_wfq,256,256,./out/queue_bench_wfq --threads 4096 --ops 1024 --producer-ratio 0 --test balanced --block 256 --repeats 1,1024,1024,,True,0,0,wfq,wfq,1,1,True,0,"[run 0] elapsed_ms=97.9877 successful_ops=0 empty_dequeues=4194304 throughput_mops=0
","{""queue"":""wfq"",""test"":""balanced"",""threads"":4096,""ops_per_thread"":1024,""producer_ratio"":0,""block_size"":256,""repeats"":1,""reset_between_repeats"":true,""avg_successful_ops"":0,""avg_empty_dequeues"":4.1943e+06,""avg_elapsed_ms"":97.9877,""avg_throughput_mops"":0,""best_throughput_mops"":0,""worst_throughput_mops"":0,""success"":true}
",True,balanced,balanced,4096,4096,False,0.5684237480163574,0
97.8209,4194300.0,0,0,0,./out/queue_bench_wfq,256,256,./out/queue_bench_wfq --threads 4096 --ops 1024 --producer-ratio 0 --test balanced --block 256 --repeats 1,1024,1024,,True,0,0,wfq,wfq,2,1,True,0,"[run 0] elapsed_ms=97.8209 successful_ops=0 empty_dequeues=4194304 throughput_mops=0
","{""queue"":""wfq"",""test"":""balanced"",""threads"":4096,""ops_per_thread"":1024,""producer_ratio"":0,""block_size"":256,""repeats"":1,""reset_between_repeats"":true,""avg_successful_ops"":0,""avg_empty_dequeues"":4.1943e+06,""avg_elapsed_ms"":97.8209,""avg_throughput_mops"":0,""best_throughput_mops"":0,""worst_throughput_mops"":0,""success"":true}
",True,balanced,balanced,4096,4096,False,0.5741593837738037,0
97.9751,4194300.0,0,0,0,./out/queue_bench_wfq,256,256,./out/queue_bench_wfq --threads 4096 --ops 1024 --producer-ratio 0 --test split_roles --block 256 --repeats 1,1024,1024,,True,0,0,wfq,wfq,0,1,True,0,"[run 0] elapsed_ms=97.9751 successful_ops=0 empty_dequeues=4194304 throughput_mops=0
","{""queue"":""wfq"",""test"":""split_roles"",""threads"":4096,""ops_per_thread"":1024,""producer_ratio"":0,""block_size"":256,""repeats"":1,""reset_between_repeats"":true,""avg_successful_ops"":0,""avg_empty_dequeues"":4.1943e+06,""avg_elapsed_ms"":97.9751,""avg_throughput_mops"":0,""best_throughput_mops"":0,""worst_throughput_mops"":0,""success"":true}
",True,split_roles,split_roles,4096,4096,False,0.5595781803131104,0
97.4171,4194300.0,0,0,0,./out/queue_bench_wfq,256,256,./out/queue_bench_wfq --threads 4096 --ops 1024 --producer-ratio 0 --test split_roles --block 256 --repeats 1,1024,1024,,True,0,0,wfq,wfq,1,1,True,0,"[run 0] elapsed_ms=97.4171 successful_ops=0 empty_dequeues=4194304 throughput_mops=0
","{""queue"":""wfq"",""test"":""split_roles"",""threads"":4096,""ops_per_thread"":1024,""producer_ratio"":0,""block_size"":256,""repeats"":1,""reset_between_repeats"":true,""avg_successful_ops"":0,""avg_empty_dequeues"":4.1943e+06,""avg_elapsed_ms"":97.4171,""avg_throughput_mops"":0,""best_throughput_mops"":0,""worst_throughput_mops"":0,""success"":true}
",True,split_roles,split_roles,4096,4096,False,0.5751986503601074,0
97.6128,4194300.0,0,0,0,./out/queue_bench_wfq,256,256,./out/queue_bench_wfq --threads 4096 --ops 1024 --producer-ratio 0 --test split_roles --block 256 --repeats 1,1024,1024,,True,0,0,wfq,wfq,2,1,True,0,"[run 0] elapsed_ms=97.6128 successful_ops=0 empty_dequeues=4194304 throughput_mops=0
","{""queue"":""wfq"",""test"":""split_roles"",""threads"":4096,""ops_per_thread"":1024,""producer_ratio"":0,""block_size"":256,""repeats"":1,""reset_between_repeats"":true,""avg_successful_ops"":0,""avg_empty_dequeues"":4.1943e+06,""avg_elapsed_ms"":97.6128,""avg_throughput_mops"":0,""best_throughput_mops"":0,""worst_throughput_mops"":0,""success"":true}
",True,split_roles,split_roles,4096,4096,False,0.5571956634521484,0
6320.24,1946150.0,2248150.0,0.355707,0.355707,./out/queue_bench_wfq,256,256,./out/queue_bench_wfq --threads 4096 --ops 1024 --producer-ratio 25 --test balanced --block 256 --repeats 1,1024,1024,,True,25,25,wfq,wfq,0,1,True,0,"[run 0] elapsed_ms=6320.24 successful_ops=2248154 empty_dequeues=1946150 throughput_mops=0.355707
","{""queue"":""wfq"",""test"":""balanced"",""threads"":4096,""ops_per_thread"":1024,""producer_ratio"":25,""block_size"":256,""repeats"":1,""reset_between_repeats"":true,""avg_successful_ops"":2.24815e+06,""avg_empty_dequeues"":1.94615e+06,""avg_elapsed_ms"":6320.24,""avg_throughput_mops"":0.355707,""best_throughput_mops"":0.355707,""worst_throughput_mops"":0.355707,""success"":true}
",True,balanced,balanced,4096,4096,False,6.788318634033203,0.355707
3866.89,1936410.0,2257890.0,0.583903,0.583903,./out/queue_bench_wfq,256,256,./out/queue_bench_wfq --threads 4096 --ops 1024 --producer-ratio 25 --test balanced --block 256 --repeats 1,1024,1024,,True,25,25,wfq,wfq,1,1,True,0,"[run 0] elapsed_ms=3866.89 successful_ops=2257890 empty_dequeues=1936414 throughput_mops=0.583903
","{""queue"":""wfq"",""test"":""balanced"",""threads"":4096,""ops_per_thread"":1024,""producer_ratio"":25,""block_size"":256,""repeats"":1,""reset_between_repeats"":true,""avg_successful_ops"":2.25789e+06,""avg_empty_dequeues"":1.93641e+06,""avg_elapsed_ms"":3866.89,""avg_throughput_mops"":0.583903,""best_throughput_mops"":0.583903,""worst_throughput_mops"":0.583903,""success"":true}
",True,balanced,balanced,4096,4096,False,4.357706308364868,0.583903
7565.61,1942540.0,2251770.0,0.297632,0.297632,./out/queue_bench_wfq,256,256,./out/queue_bench_wfq --threads 4096 --ops 1024 --producer-ratio 25 --test balanced --block 256 --repeats 1,1024,1024,,True,25,25,wfq,wfq,2,1,True,0,"[run 0] elapsed_ms=7565.61 successful_ops=2251766 empty_dequeues=1942538 throughput_mops=0.297632
","{""queue"":""wfq"",""test"":""balanced"",""threads"":4096,""ops_per_thread"":1024,""producer_ratio"":25,""block_size"":256,""repeats"":1,""reset_between_repeats"":true,""avg_successful_ops"":2.25177e+06,""avg_empty_dequeues"":1.94254e+06,""avg_elapsed_ms"":7565.61,""avg_throughput_mops"":0.297632,""best_throughput_mops"":0.297632,""worst_throughput_mops"":0.297632,""success"":true}
",True,balanced,balanced,4096,4096,False,8.067260503768921,0.297632
96.1744,3070200.0,1124100.0,11.6882,11.6882,./out/queue_bench_wfq,256,256,./out/queue_bench_wfq --threads 4096 --ops 1024 --producer-ratio 25 --test split_roles --block 256 --repeats 1,1024,1024,,True,25,25,wfq,wfq,0,1,True,0,"[run 0] elapsed_ms=96.1744 successful_ops=1124102 empty_dequeues=3070202 throughput_mops=11.6882
","{""queue"":""wfq"",""test"":""split_roles"",""threads"":4096,""ops_per_thread"":1024,""producer_ratio"":25,""block_size"":256,""repeats"":1,""reset_between_repeats"":true,""avg_successful_ops"":1.1241e+06,""avg_empty_dequeues"":3.0702e+06,""avg_elapsed_ms"":96.1744,""avg_throughput_mops"":11.6882,""best_throughput_mops"":11.6882,""worst_throughput_mops"":11.6882,""success"":true}
",True,split_roles,split_roles,4096,4096,False,0.564490795135498,11.6882
97.9812,3067010.0,1127290.0,11.5052,11.5052,./out/queue_bench_wfq,256,256,./out/queue_bench_wfq --threads 4096 --ops 1024 --producer-ratio 25 --test split_roles --block 256 --repeats 1,1024,1024,,True,25,25,wfq,wfq,1,1,True,0,"[run 0] elapsed_ms=97.9812 successful_ops=1127290 empty_dequeues=3067014 throughput_mops=11.5052
","{""queue"":""wfq"",""test"":""split_roles"",""threads"":4096,""ops_per_thread"":1024,""producer_ratio"":25,""block_size"":256,""repeats"":1,""reset_between_repeats"":true,""avg_successful_ops"":1.12729e+06,""avg_empty_dequeues"":3.06701e+06,""avg_elapsed_ms"":97.9812,""avg_throughput_mops"":11.5052,""best_throughput_mops"":11.5052,""worst_throughput_mops"":11.5052,""success"":true}
",True,split_roles,split_roles,4096,4096,False,0.5610365867614746,11.5052
97.6793,3010050.0,1184250.0,12.1239,12.1239,./out/queue_bench_wfq,256,256,./out/queue_bench_wfq --threads 4096 --ops 1024 --producer-ratio 25 --test split_roles --block 256 --repeats 1,1024,1024,,True,25,25,wfq,wfq,2,1,True,0,"[run 0] elapsed_ms=97.6793 successful_ops=1184254 empty_dequeues=3010050 throughput_mops=12.1239
","{""queue"":""wfq"",""test"":""split_roles"",""threads"":4096,""ops_per_thread"":1024,""producer_ratio"":25,""block_size"":256,""repeats"":1,""reset_between_repeats"":true,""avg_successful_ops"":1.18425e+06,""avg_empty_dequeues"":3.01005e+06,""avg_elapsed_ms"":97.6793,""avg_throughput_mops"":12.1239,""best_throughput_mops"":12.1239,""worst_throughput_mops"":12.1239,""success"":true}
",True,split_roles,split_roles,4096,4096,False,0.5739848613739014,12.1239
51.146,0,4194300.0,82.0065,82.0065,./out/queue_bench_wfq,256,256,./out/queue_bench_wfq --threads 4096 --ops 1024 --producer-ratio 50 --test balanced --block 256 --repeats 1,1024,1024,,True,50,50,wfq,wfq,0,1,True,0,"[run 0] elapsed_ms=51.146 successful_ops=4194304 empty_dequeues=0 throughput_mops=82.0065
","{""queue"":""wfq"",""test"":""balanced"",""threads"":4096,""ops_per_thread"":1024,""producer_ratio"":50,""block_size"":256,""repeats"":1,""reset_between_repeats"":true,""avg_successful_ops"":4.1943e+06,""avg_empty_dequeues"":0,""avg_elapsed_ms"":51.146,""avg_throughput_mops"":82.0065,""best_throughput_mops"":82.0065,""worst_throughput_mops"":82.0065,""success"":true}
",True,balanced,balanced,4096,4096,False,0.505427360534668,82.0065
50.702,0,4194300.0,82.7246,82.7246,./out/queue_bench_wfq,256,256,./out/queue_bench_wfq --threads 4096 --ops 1024 --producer-ratio 50 --test balanced --block 256 --repeats 1,1024,1024,,True,50,50,wfq,wfq,1,1,True,0,"[run 0] elapsed_ms=50.702 successful_ops=4194304 empty_dequeues=0 throughput_mops=82.7246
","{""queue"":""wfq"",""test"":""balanced"",""threads"":4096,""ops_per_thread"":1024,""producer_ratio"":50,""block_size"":256,""repeats"":1,""reset_between_repeats"":true,""avg_successful_ops"":4.1943e+06,""avg_empty_dequeues"":0,""avg_elapsed_ms"":50.702,""avg_throughput_mops"":82.7246,""best_throughput_mops"":82.7246,""worst_throughput_mops"":82.7246,""success"":true}
",True,balanced,balanced,4096,4096,False,0.514636754989624,82.7246
51.1605,0,4194300.0,81.9832,81.9832,./out/queue_bench_wfq,256,256,./out/queue_bench_wfq --threads 4096 --ops 1024 --producer-ratio 50 --test balanced --block 256 --repeats 1,1024,1024,,True,50,50,wfq,wfq,2,1,True,0,"[run 0] elapsed_ms=51.1605 successful_ops=4194304 empty_dequeues=0 throughput_mops=81.9832
","{""queue"":""wfq"",""test"":""balanced"",""threads"":4096,""ops_per_thread"":1024,""producer_ratio"":50,""block_size"":256,""repeats"":1,""reset_between_repeats"":true,""avg_successful_ops"":4.1943e+06,""avg_empty_dequeues"":0,""avg_elapsed_ms"":51.1605,""avg_throughput_mops"":81.9832,""best_throughput_mops"":81.9832,""worst_throughput_mops"":81.9832,""success"":true}
",True,balanced,balanced,4096,4096,False,0.532416820526123,81.9832
51.2999,0,4194300.0,81.7604,81.7604,./out/queue_bench_wfq,256,256,./out/queue_bench_wfq --threads 4096 --ops 1024 --producer-ratio 50 --test split_roles --block 256 --repeats 1,1024,1024,,True,50,50,wfq,wfq,0,1,True,0,"[run 0] elapsed_ms=51.2999 successful_ops=4194304 empty_dequeues=0 throughput_mops=81.7604
","{""queue"":""wfq"",""test"":""split_roles"",""threads"":4096,""ops_per_thread"":1024,""producer_ratio"":50,""block_size"":256,""repeats"":1,""reset_between_repeats"":true,""avg_successful_ops"":4.1943e+06,""avg_empty_dequeues"":0,""avg_elapsed_ms"":51.2999,""avg_throughput_mops"":81.7604,""best_throughput_mops"":81.7604,""worst_throughput_mops"":81.7604,""success"":true}
",True,split_roles,split_roles,4096,4096,False,0.5264744758605957,81.7604
50.764,0,4194300.0,82.6235,82.6235,./out/queue_bench_wfq,256,256,./out/queue_bench_wfq --threads 4096 --ops 1024 --producer-ratio 50 --test split_roles --block 256 --repeats 1,1024,1024,,True,50,50,wfq,wfq,1,1,True,0,"[run 0] elapsed_ms=50.764 successful_ops=4194304 empty_dequeues=0 throughput_mops=82.6235
","{""queue"":""wfq"",""test"":""split_roles"",""threads"":4096,""ops_per_thread"":1024,""producer_ratio"":50,""block_size"":256,""repeats"":1,""reset_between_repeats"":true,""avg_successful_ops"":4.1943e+06,""avg_empty_dequeues"":0,""avg_elapsed_ms"":50.764,""avg_throughput_mops"":82.6235,""best_throughput_mops"":82.6235,""worst_throughput_mops"":82.6235,""success"":true}
",True,split_roles,split_roles,4096,4096,False,0.5383248329162598,82.6235
50.8091,0,4194300.0,82.5502,82.5502,./out/queue_bench_wfq,256,256,./out/queue_bench_wfq --threads 4096 --ops 1024 --producer-ratio 50 --test split_roles --block 256 --repeats 1,1024,1024,,True,50,50,wfq,wfq,2,1,True,0,"[run 0] elapsed_ms=50.8091 successful_ops=4194304 empty_dequeues=0 throughput_mops=82.5502
","{""queue"":""wfq"",""test"":""split_roles"",""threads"":4096,""ops_per_thread"":1024,""producer_ratio"":50,""block_size"":256,""repeats"":1,""reset_between_repeats"":true,""avg_successful_ops"":4.1943e+06,""avg_empty_dequeues"":0,""avg_elapsed_ms"":50.8091,""avg_throughput_mops"":82.5502,""best_throughput_mops"":82.5502,""worst_throughput_mops"":82.5502,""success"":true}
",True,split_roles,split_roles,4096,4096,False,0.5183720588684082,82.5502
75.4184,0,4194300.0,55.6138,55.6138,./out/queue_bench_wfq,256,256,./out/queue_bench_wfq --threads 4096 --ops 1024 --producer-ratio 75 --test balanced --block 256 --repeats 1,1024,1024,,True,75,75,wfq,wfq,0,1,True,0,"[run 0] elapsed_ms=75.4184 successful_ops=4194304 empty_dequeues=0 throughput_mops=55.6138
","{""queue"":""wfq"",""test"":""balanced"",""threads"":4096,""ops_per_thread"":1024,""producer_ratio"":75,""block_size"":256,""repeats"":1,""reset_between_repeats"":true,""avg_successful_ops"":4.1943e+06,""avg_empty_dequeues"":0,""avg_elapsed_ms"":75.4184,""avg_throughput_mops"":55.6138,""best_throughput_mops"":55.6138,""worst_throughput_mops"":55.6138,""success"":true}
",True,balanced,balanced,4096,4096,False,0.5364882946014404,55.6138
75.401,0,4194300.0,55.6266,55.6266,./out/queue_bench_wfq,256,256,./out/queue_bench_wfq --threads 4096 --ops 1024 --producer-ratio 75 --test balanced --block 256 --repeats 1,1024,1024,,True,75,75,wfq,wfq,1,1,True,0,"[run 0] elapsed_ms=75.401 successful_ops=4194304 empty_dequeues=0 throughput_mops=55.6266
","{""queue"":""wfq"",""test"":""balanced"",""threads"":4096,""ops_per_thread"":1024,""producer_ratio"":75,""block_size"":256,""repeats"":1,""reset_between_repeats"":true,""avg_successful_ops"":4.1943e+06,""avg_empty_dequeues"":0,""avg_elapsed_ms"":75.401,""avg_throughput_mops"":55.6266,""best_throughput_mops"":55.6266,""worst_throughput_mops"":55.6266,""success"":true}
",True,balanced,balanced,4096,4096,False,0.5541839599609375,55.6266
74.9017,0,4194300.0,55.9975,55.9975,./out/queue_bench_wfq,256,256,./out/queue_bench_wfq --threads 4096 --ops 1024 --producer-ratio 75 --test balanced --block 256 --repeats 1,1024,1024,,True,75,75,wfq,wfq,2,1,True,0,"[run 0] elapsed_ms=74.9017 successful_ops=4194304 empty_dequeues=0 throughput_mops=55.9975
","{""queue"":""wfq"",""test"":""balanced"",""threads"":4096,""ops_per_thread"":1024,""producer_ratio"":75,""block_size"":256,""repeats"":1,""reset_between_repeats"":true,""avg_successful_ops"":4.1943e+06,""avg_empty_dequeues"":0,""avg_elapsed_ms"":74.9017,""avg_throughput_mops"":55.9975,""best_throughput_mops"":55.9975,""worst_throughput_mops"":55.9975,""success"":true}
",True,balanced,balanced,4096,4096,False,0.5698709487915039,55.9975
73.3339,0,4194300.0,57.1946,57.1946,./out/queue_bench_wfq,256,256,./out/queue_bench_wfq --threads 4096 --ops 1024 --producer-ratio 75 --test split_roles --block 256 --repeats 1,1024,1024,,True,75,75,wfq,wfq,0,1,True,0,"[run 0] elapsed_ms=73.3339 successful_ops=4194304 empty_dequeues=0 throughput_mops=57.1946
","{""queue"":""wfq"",""test"":""split_roles"",""threads"":4096,""ops_per_thread"":1024,""producer_ratio"":75,""block_size"":256,""repeats"":1,""reset_between_repeats"":true,""avg_successful_ops"":4.1943e+06,""avg_empty_dequeues"":0,""avg_elapsed_ms"":73.3339,""avg_throughput_mops"":57.1946,""best_throughput_mops"":57.1946,""worst_throughput_mops"":57.1946,""success"":true}
",True,split_roles,split_roles,4096,4096,False,0.553807258605957,57.1946
73.6675,0,4194300.0,56.9356,56.9356,./out/queue_bench_wfq,256,256,./out/queue_bench_wfq --threads 4096 --ops 1024 --producer-ratio 75 --test split_roles --block 256 --repeats 1,1024,1024,,True,75,75,wfq,wfq,1,1,True,0,"[run 0] elapsed_ms=73.6675 successful_ops=4194304 empty_dequeues=0 throughput_mops=56.9356
","{""queue"":""wfq"",""test"":""split_roles"",""threads"":4096,""ops_per_thread"":1024,""producer_ratio"":75,""block_size"":256,""repeats"":1,""reset_between_repeats"":true,""avg_successful_ops"":4.1943e+06,""avg_empty_dequeues"":0,""avg_elapsed_ms"":73.6675,""avg_throughput_mops"":56.9356,""best_throughput_mops"":56.9356,""worst_throughput_mops"":56.9356,""success"":true}
",True,split_roles,split_roles,4096,4096,False,0.5378940105438232,56.9356
73.4011,0,4194300.0,57.1423,57.1423,./out/queue_bench_wfq,256,256,./out/queue_bench_wfq --threads 4096 --ops 1024 --producer-ratio 75 --test split_roles --block 256 --repeats 1,1024,1024,,True,75,75,wfq,wfq,2,1,True,0,"[run 0] elapsed_ms=73.4011 successful_ops=4194304 empty_dequeues=0 throughput_mops=57.1423
","{""queue"":""wfq"",""test"":""split_roles"",""threads"":4096,""ops_per_thread"":1024,""producer_ratio"":75,""block_size"":256,""repeats"":1,""reset_between_repeats"":true,""avg_successful_ops"":4.1943e+06,""avg_empty_dequeues"":0,""avg_elapsed_ms"":73.4011,""avg_throughput_mops"":57.1423,""best_throughput_mops"":57.1423,""worst_throughput_mops"":57.1423,""success"":true}
",True,split_roles,split_roles,4096,4096,False,0.5520749092102051,57.1423
97.4344,0,4194300.0,43.0475,43.0475,./out/queue_bench_wfq,256,256,./out/queue_bench_wfq --threads 4096 --ops 1024 --producer-ratio 100 --test balanced --block 256 --repeats 1,1024,1024,,True,100,100,wfq,wfq,0,1,True,0,"[run 0] elapsed_ms=97.4344 successful_ops=4194304 empty_dequeues=0 throughput_mops=43.0475
","{""queue"":""wfq"",""test"":""balanced"",""threads"":4096,""ops_per_thread"":1024,""producer_ratio"":100,""block_size"":256,""repeats"":1,""reset_between_repeats"":true,""avg_successful_ops"":4.1943e+06,""avg_empty_dequeues"":0,""avg_elapsed_ms"":97.4344,""avg_throughput_mops"":43.0475,""best_throughput_mops"":43.0475,""worst_throughput_mops"":43.0475,""success"":true}
",True,balanced,balanced,4096,4096,False,0.594130277633667,43.0475
97.3287,0,4194300.0,43.0942,43.0942,./out/queue_bench_wfq,256,256,./out/queue_bench_wfq --threads 4096 --ops 1024 --producer-ratio 100 --test balanced --block 256 --repeats 1,1024,1024,,True,100,100,wfq,wfq,1,1,True,0,"[run 0] elapsed_ms=97.3287 successful_ops=4194304 empty_dequeues=0 throughput_mops=43.0942
","{""queue"":""wfq"",""test"":""balanced"",""threads"":4096,""ops_per_thread"":1024,""producer_ratio"":100,""block_size"":256,""repeats"":1,""reset_between_repeats"":true,""avg_successful_ops"":4.1943e+06,""avg_empty_dequeues"":0,""avg_elapsed_ms"":97.3287,""avg_throughput_mops"":43.0942,""best_throughput_mops"":43.0942,""worst_throughput_mops"":43.0942,""success"":true}
",True,balanced,balanced,4096,4096,False,0.5694830417633057,43.0942
,,,,,./out/queue_bench_wfq,,256,./out/queue_bench_wfq --threads 4096 --ops 1024 --producer-ratio 100 --test balanced --block 256 --repeats 1,,1024,No JSON object found in stdout,False,,100,,wfq,2,,,-11,,,False,,balanced,,4096,False,0.5460624694824219,
95.5428,0,4194300.0,43.8998,43.8998,./out/queue_bench_wfq,256,256,./out/queue_bench_wfq --threads 4096 --ops 1024 --producer-ratio 100 --test split_roles --block 256 --repeats 1,1024,1024,,True,100,100,wfq,wfq,0,1,True,0,"[run 0] elapsed_ms=95.5428 successful_ops=4194304 empty_dequeues=0 throughput_mops=43.8998
","{""queue"":""wfq"",""test"":""split_roles"",""threads"":4096,""ops_per_thread"":1024,""producer_ratio"":100,""block_size"":256,""repeats"":1,""reset_between_repeats"":true,""avg_successful_ops"":4.1943e+06,""avg_empty_dequeues"":0,""avg_elapsed_ms"":95.5428,""avg_throughput_mops"":43.8998,""best_throughput_mops"":43.8998,""worst_throughput_mops"":43.8998,""success"":true}
",True,split_roles,split_roles,4096,4096,False,0.6280274391174316,43.8998
97.5033,0,4194300.0,43.0171,43.0171,./out/queue_bench_wfq,256,256,./out/queue_bench_wfq --threads 4096 --ops 1024 --producer-ratio 100 --test split_roles --block 256 --repeats 1,1024,1024,,True,100,100,wfq,wfq,1,1,True,0,"[run 0] elapsed_ms=97.5033 successful_ops=4194304 empty_dequeues=0 throughput_mops=43.0171
","{""queue"":""wfq"",""test"":""split_roles"",""threads"":4096,""ops_per_thread"":1024,""producer_ratio"":100,""block_size"":256,""repeats"":1,""reset_between_repeats"":true,""avg_successful_ops"":4.1943e+06,""avg_empty_dequeues"":0,""avg_elapsed_ms"":97.5033,""avg_throughput_mops"":43.0171,""best_throughput_mops"":43.0171,""worst_throughput_mops"":43.0171,""success"":true}
",True,split_roles,split_roles,4096,4096,False,0.5664868354797363,43.0171
95.5327,0,4194300.0,43.9044,43.9044,./out/queue_bench_wfq,256,256,./out/queue_bench_wfq --threads 4096 --ops 1024 --producer-ratio 100 --test split_roles --block 256 --repeats 1,1024,1024,,True,100,100,wfq,wfq,2,1,True,0,"[run 0] elapsed_ms=95.5327 successful_ops=4194304 empty_dequeues=0 throughput_mops=43.9044
","{""queue"":""wfq"",""test"":""split_roles"",""threads"":4096,""ops_per_thread"":1024,""producer_ratio"":100,""block_size"":256,""repeats"":1,""reset_between_repeats"":true,""avg_successful_ops"":4.1943e+06,""avg_empty_dequeues"":0,""avg_elapsed_ms"":95.5327,""avg_throughput_mops"":43.9044,""best_throughput_mops"":43.9044,""worst_throughput_mops"":43.9044,""success"":true}
",True,split_roles,split_roles,4096,4096,False,0.561953067779541,43.9044
11.8911,4096,0,0,0,./out/queue_bench_sfq,256,256,./out/queue_bench_sfq --threads 64 --ops 64 --producer-ratio 0 --test balanced --block 256 --repeats 1,64,64,,True,0,0,sfq,sfq,0,1,True,0,"[run 0] elapsed_ms=11.8911 successful_ops=0 empty_dequeues=4096 throughput_mops=0
","{""queue"":""sfq"",""test"":""balanced"",""threads"":64,""ops_per_thread"":64,""producer_ratio"":0,""block_size"":256,""repeats"":1,""reset_between_repeats"":true,""avg_successful_ops"":0,""avg_empty_dequeues"":4096,""avg_elapsed_ms"":11.8911,""avg_throughput_mops"":0,""best_throughput_mops"":0,""worst_throughput_mops"":0,""success"":true}
",True,balanced,balanced,64,64,False,0.45707011222839355,0
12.7116,4096,0,0,0,./out/queue_bench_sfq,256,256,./out/queue_bench_sfq --threads 64 --ops 64 --producer-ratio 0 --test balanced --block 256 --repeats 1,64,64,,True,0,0,sfq,sfq,1,1,True,0,"[run 0] elapsed_ms=12.7116 successful_ops=0 empty_dequeues=4096 throughput_mops=0
","{""queue"":""sfq"",""test"":""balanced"",""threads"":64,""ops_per_thread"":64,""producer_ratio"":0,""block_size"":256,""repeats"":1,""reset_between_repeats"":true,""avg_successful_ops"":0,""avg_empty_dequeues"":4096,""avg_elapsed_ms"":12.7116,""avg_throughput_mops"":0,""best_throughput_mops"":0,""worst_throughput_mops"":0,""success"":true}
",True,balanced,balanced,64,64,False,0.44278573989868164,0
11.5939,4096,0,0,0,./out/queue_bench_sfq,256,256,./out/queue_bench_sfq --threads 64 --ops 64 --producer-ratio 0 --test balanced --block 256 --repeats 1,64,64,,True,0,0,sfq,sfq,2,1,True,0,"[run 0] elapsed_ms=11.5939 successful_ops=0 empty_dequeues=4096 throughput_mops=0
","{""queue"":""sfq"",""test"":""balanced"",""threads"":64,""ops_per_thread"":64,""producer_ratio"":0,""block_size"":256,""repeats"":1,""reset_between_repeats"":true,""avg_successful_ops"":0,""avg_empty_dequeues"":4096,""avg_elapsed_ms"":11.5939,""avg_throughput_mops"":0,""best_throughput_mops"":0,""worst_throughput_mops"":0,""success"":true}
",True,balanced,balanced,64,64,False,0.44605064392089844,0
12.836,4096,0,0,0,./out/queue_bench_sfq,256,256,./out/queue_bench_sfq --threads 64 --ops 64 --producer-ratio 0 --test split_roles --block 256 --repeats 1,64,64,,True,0,0,sfq,sfq,0,1,True,0,"[run 0] elapsed_ms=12.836 successful_ops=0 empty_dequeues=4096 throughput_mops=0
","{""queue"":""sfq"",""test"":""split_roles"",""threads"":64,""ops_per_thread"":64,""producer_ratio"":0,""block_size"":256,""repeats"":1,""reset_between_repeats"":true,""avg_successful_ops"":0,""avg_empty_dequeues"":4096,""avg_elapsed_ms"":12.836,""avg_throughput_mops"":0,""best_throughput_mops"":0,""worst_throughput_mops"":0,""success"":true}
",True,split_roles,split_roles,64,64,False,0.46507954597473145,0
