avg_attempted_mops,avg_attempted_ops,avg_chunks_launched,avg_deq_empty,avg_deq_mops,avg_deq_success,avg_elapsed_ms,avg_empty_dequeues,avg_empty_mops,avg_enq_fail,avg_enq_mops,avg_enq_success,avg_fail_mops,avg_successful_ops,avg_throughput_mops,best_throughput_mops,binary,block_size,block_size_requested,chunk_ops,command,deq_empty_rate,enq_fail_rate,gpu_name,ops_per_thread,ops_per_thread_requested,parse_error,parse_ok,producer_ratio,producer_ratio_requested,queue,queue_label_expected,repeat_id,repeats,reset_between_repeats,return_code,run_ms,stderr,stdout,success,success_rate,test,test_requested,threads,threads_requested,timed_out,wall_time_sec,warmup_ms,worst_throughput_mops
415.43,208142000.0,397,0,207.715,104071000.0,501.028,0,0,0,207.715,104071000.0,0,208142000.0,415.43,415.43,./out/queue_bench_bq,256,256,256,./out/queue_bench_bq --threads 1024 --ops 256 --producer-ratio 100 --test balanced --block 256 --repeats 1,0,0,AMD Instinct MI210,256,256,,True,100,100,broker,broker,1,1,True,0,500,"[run 0] gpu=""AMD Instinct MI210"" elapsed_ms=501.028 chunks=397 enq_success=104071168 enq_fail=0 deq_success=104071168 deq_empty=0 successful_ops=208142336 attempted_ops=208142336 succ_mops=415.43 attempted_mops=415.43
","{""gpu_name"":""AMD Instinct MI210"",""queue"":""broker"",""test"":""balanced"",""threads"":1024,""ops_per_thread"":256,""chunk_ops"":256,""producer_ratio"":100,""block_size"":256,""run_ms"":500,""warmup_ms"":100,""repeats"":1,""reset_between_repeats"":true,""avg_chunks_launched"":397,""avg_elapsed_ms"":501.028,""avg_successful_ops"":2.08142e+08,""avg_attempted_ops"":2.08142e+08,""avg_empty_dequeues"":0,""avg_enq_success"":1.04071e+08,""avg_enq_fail"":0,""avg_deq_success"":1.04071e+08,""avg_deq_empty"":0,""avg_throughput_mops"":415.43,""avg_attempted_mops"":415.43,""avg_enq_mops"":207.715,""avg_deq_mops"":207.715,""avg_fail_mops"":0,""avg_empty_mops"":0,""enq_fail_rate"":0,""deq_empty_rate"":0,""success_rate"":1,""best_throughput_mops"":415.43,""worst_throughput_mops"":415.43,""success"":true}
",True,1,balanced,balanced,1024,1024,False,1.0238347053527832,100,415.43
415.24,208142000.0,397,0,207.62,104071000.0,501.257,0,0,0,207.62,104071000.0,0,208142000.0,415.24,415.24,./out/queue_bench_bq,256,256,256,./out/queue_bench_bq --threads 1024 --ops 256 --producer-ratio 100 --test balanced --block 256 --repeats 1,0,0,AMD Instinct MI210,256,256,,True,100,100,broker,broker,2,1,True,0,500,"[run 0] gpu=""AMD Instinct MI210"" elapsed_ms=501.257 chunks=397 enq_success=104071168 enq_fail=0 deq_success=104071168 deq_empty=0 successful_ops=208142336 attempted_ops=208142336 succ_mops=415.24 attempted_mops=415.24
","{""gpu_name"":""AMD Instinct MI210"",""queue"":""broker"",""test"":""balanced"",""threads"":1024,""ops_per_thread"":256,""chunk_ops"":256,""producer_ratio"":100,""block_size"":256,""run_ms"":500,""warmup_ms"":100,""repeats"":1,""reset_between_repeats"":true,""avg_chunks_launched"":397,""avg_elapsed_ms"":501.257,""avg_successful_ops"":2.08142e+08,""avg_attempted_ops"":2.08142e+08,""avg_empty_dequeues"":0,""avg_enq_success"":1.04071e+08,""avg_enq_fail"":0,""avg_deq_success"":1.04071e+08,""avg_deq_empty"":0,""avg_throughput_mops"":415.24,""avg_attempted_mops"":415.24,""avg_enq_mops"":207.62,""avg_deq_mops"":207.62,""avg_fail_mops"":0,""avg_empty_mops"":0,""enq_fail_rate"":0,""deq_empty_rate"":0,""success_rate"":1,""best_throughput_mops"":415.24,""worst_throughput_mops"":415.24,""success"":true}
",True,1,balanced,balanced,1024,1024,False,1.032175064086914,100,415.24
1202.29,601358000.0,2294,0,0,0,500.178,0,0,601358000.0,0,0,1202.29,0,0,0,./out/queue_bench_bq,256,256,256,./out/queue_bench_bq --threads 1024 --ops 256 --producer-ratio 100 --test split_roles --block 256 --repeats 1,0,1,AMD Instinct MI210,256,256,,True,100,100,broker,broker,0,1,True,0,500,"[run 0] gpu=""AMD Instinct MI210"" elapsed_ms=500.178 chunks=2294 enq_success=0 enq_fail=601358336 deq_success=0 deq_empty=0 successful_ops=0 attempted_ops=601358336 succ_mops=0 attempted_mops=1202.29
","{""gpu_name"":""AMD Instinct MI210"",""queue"":""broker"",""test"":""split_roles"",""threads"":1024,""ops_per_thread"":256,""chunk_ops"":256,""producer_ratio"":100,""block_size"":256,""run_ms"":500,""warmup_ms"":100,""repeats"":1,""reset_between_repeats"":true,""avg_chunks_launched"":2294,""avg_elapsed_ms"":500.178,""avg_successful_ops"":0,""avg_attempted_ops"":6.01358e+08,""avg_empty_dequeues"":0,""avg_enq_success"":0,""avg_enq_fail"":6.01358e+08,""avg_deq_success"":0,""avg_deq_empty"":0,""avg_throughput_mops"":0,""avg_attempted_mops"":1202.29,""avg_enq_mops"":0,""avg_deq_mops"":0,""avg_fail_mops"":1202.29,""avg_empty_mops"":0,""enq_fail_rate"":1,""deq_empty_rate"":0,""success_rate"":0,""best_throughput_mops"":0,""worst_throughput_mops"":0,""success"":true}
",True,0,split_roles,split_roles,1024,1024,False,1.0389635562896729,100,0
1212.28,606339000.0,2313,0,0,0,500.164,0,0,606339000.0,0,0,1212.28,0,0,0,./out/queue_bench_bq,256,256,256,./out/queue_bench_bq --threads 1024 --ops 256 --producer-ratio 100 --test split_roles --block 256 --repeats 1,0,1,AMD Instinct MI210,256,256,,True,100,100,broker,broker,1,1,True,0,500,"[run 0] gpu=""AMD Instinct MI210"" elapsed_ms=500.164 chunks=2313 enq_success=0 enq_fail=606339072 deq_success=0 deq_empty=0 successful_ops=0 attempted_ops=606339072 succ_mops=0 attempted_mops=1212.28
","{""gpu_name"":""AMD Instinct MI210"",""queue"":""broker"",""test"":""split_roles"",""threads"":1024,""ops_per_thread"":256,""chunk_ops"":256,""producer_ratio"":100,""block_size"":256,""run_ms"":500,""warmup_ms"":100,""repeats"":1,""reset_between_repeats"":true,""avg_chunks_launched"":2313,""avg_elapsed_ms"":500.164,""avg_successful_ops"":0,""avg_attempted_ops"":6.06339e+08,""avg_empty_dequeues"":0,""avg_enq_success"":0,""avg_enq_fail"":6.06339e+08,""avg_deq_success"":0,""avg_deq_empty"":0,""avg_throughput_mops"":0,""avg_attempted_mops"":1212.28,""avg_enq_mops"":0,""avg_deq_mops"":0,""avg_fail_mops"":1212.28,""avg_empty_mops"":0,""enq_fail_rate"":1,""deq_empty_rate"":0,""success_rate"":0,""best_throughput_mops"":0,""worst_throughput_mops"":0,""success"":true}
",True,0,split_roles,split_roles,1024,1024,False,1.020235538482666,100,0
1213.24,606863000.0,2315,0,0,0,500.201,0,0,606863000.0,0,0,1213.24,0,0,0,./out/queue_bench_bq,256,256,256,./out/queue_bench_bq --threads 1024 --ops 256 --producer-ratio 100 --test split_roles --block 256 --repeats 1,0,1,AMD Instinct MI210,256,256,,True,100,100,broker,broker,2,1,True,0,500,"[run 0] gpu=""AMD Instinct MI210"" elapsed_ms=500.201 chunks=2315 enq_success=0 enq_fail=606863360 deq_success=0 deq_empty=0 successful_ops=0 attempted_ops=606863360 succ_mops=0 attempted_mops=1213.24
","{""gpu_name"":""AMD Instinct MI210"",""queue"":""broker"",""test"":""split_roles"",""threads"":1024,""ops_per_thread"":256,""chunk_ops"":256,""producer_ratio"":100,""block_size"":256,""run_ms"":500,""warmup_ms"":100,""repeats"":1,""reset_between_repeats"":true,""avg_chunks_launched"":2315,""avg_elapsed_ms"":500.201,""avg_successful_ops"":0,""avg_attempted_ops"":6.06863e+08,""avg_empty_dequeues"":0,""avg_enq_success"":0,""avg_enq_fail"":6.06863e+08,""avg_deq_success"":0,""avg_deq_empty"":0,""avg_throughput_mops"":0,""avg_attempted_mops"":1213.24,""avg_enq_mops"":0,""avg_deq_mops"":0,""avg_fail_mops"":1213.24,""avg_empty_mops"":0,""enq_fail_rate"":1,""deq_empty_rate"":0,""success_rate"":0,""best_throughput_mops"":0,""worst_throughput_mops"":0,""success"":true}
",True,0,split_roles,split_roles,1024,1024,False,1.043985366821289,100,0
426.01,213910000.0,102,0,213.005,106955000.0,502.123,0,0,0,213.005,106955000.0,0,213910000.0,426.01,426.01,./out/queue_bench_bq,256,256,1024,./out/queue_bench_bq --threads 1024 --ops 1024 --producer-ratio 0 --test balanced --block 256 --repeats 1,0,0,AMD Instinct MI210,1024,1024,,True,0,0,broker,broker,0,1,True,0,500,"[run 0] gpu=""AMD Instinct MI210"" elapsed_ms=502.123 chunks=102 enq_success=106954752 enq_fail=0 deq_success=106954752 deq_empty=0 successful_ops=213909504 attempted_ops=213909504 succ_mops=426.01 attempted_mops=426.01
","{""gpu_name"":""AMD Instinct MI210"",""queue"":""broker"",""test"":""balanced"",""threads"":1024,""ops_per_thread"":1024,""chunk_ops"":1024,""producer_ratio"":0,""block_size"":256,""run_ms"":500,""warmup_ms"":100,""repeats"":1,""reset_between_repeats"":true,""avg_chunks_launched"":102,""avg_elapsed_ms"":502.123,""avg_successful_ops"":2.1391e+08,""avg_attempted_ops"":2.1391e+08,""avg_empty_dequeues"":0,""avg_enq_success"":1.06955e+08,""avg_enq_fail"":0,""avg_deq_success"":1.06955e+08,""avg_deq_empty"":0,""avg_throughput_mops"":426.01,""avg_attempted_mops"":426.01,""avg_enq_mops"":213.005,""avg_deq_mops"":213.005,""avg_fail_mops"":0,""avg_empty_mops"":0,""enq_fail_rate"":0,""deq_empty_rate"":0,""success_rate"":1,""best_throughput_mops"":426.01,""worst_throughput_mops"":426.01,""success"":true}
",True,1,balanced,balanced,1024,1024,False,1.0683631896972656,100,426.01
429.051,216007000.0,103,0,214.526,108003000.0,503.452,0,0,0,214.526,108003000.0,0,216007000.0,429.051,429.051,./out/queue_bench_bq,256,256,1024,./out/queue_bench_bq --threads 1024 --ops 1024 --producer-ratio 0 --test balanced --block 256 --repeats 1,0,0,AMD Instinct MI210,1024,1024,,True,0,0,broker,broker,1,1,True,0,500,"[run 0] gpu=""AMD Instinct MI210"" elapsed_ms=503.452 chunks=103 enq_success=108003328 enq_fail=0 deq_success=108003328 deq_empty=0 successful_ops=216006656 attempted_ops=216006656 succ_mops=429.051 attempted_mops=429.051
","{""gpu_name"":""AMD Instinct MI210"",""queue"":""broker"",""test"":""balanced"",""threads"":1024,""ops_per_thread"":1024,""chunk_ops"":1024,""producer_ratio"":0,""block_size"":256,""run_ms"":500,""warmup_ms"":100,""repeats"":1,""reset_between_repeats"":true,""avg_chunks_launched"":103,""avg_elapsed_ms"":503.452,""avg_successful_ops"":2.16007e+08,""avg_attempted_ops"":2.16007e+08,""avg_empty_dequeues"":0,""avg_enq_success"":1.08003e+08,""avg_enq_fail"":0,""avg_deq_success"":1.08003e+08,""avg_deq_empty"":0,""avg_throughput_mops"":429.051,""avg_attempted_mops"":429.051,""avg_enq_mops"":214.526,""avg_deq_mops"":214.526,""avg_fail_mops"":0,""avg_empty_mops"":0,""enq_fail_rate"":0,""deq_empty_rate"":0,""success_rate"":1,""best_throughput_mops"":429.051,""worst_throughput_mops"":429.051,""success"":true}
",True,1,balanced,balanced,1024,1024,False,1.0602056980133057,100,429.051
427.493,213910000.0,102,0,213.746,106955000.0,500.382,0,0,0,213.746,106955000.0,0,213910000.0,427.493,427.493,./out/queue_bench_bq,256,256,1024,./out/queue_bench_bq --threads 1024 --ops 1024 --producer-ratio 0 --test balanced --block 256 --repeats 1,0,0,AMD Instinct MI210,1024,1024,,True,0,0,broker,broker,2,1,True,0,500,"[run 0] gpu=""AMD Instinct MI210"" elapsed_ms=500.382 chunks=102 enq_success=106954752 enq_fail=0 deq_success=106954752 deq_empty=0 successful_ops=213909504 attempted_ops=213909504 succ_mops=427.493 attempted_mops=427.493
","{""gpu_name"":""AMD Instinct MI210"",""queue"":""broker"",""test"":""balanced"",""threads"":1024,""ops_per_thread"":1024,""chunk_ops"":1024,""producer_ratio"":0,""block_size"":256,""run_ms"":500,""warmup_ms"":100,""repeats"":1,""reset_between_repeats"":true,""avg_chunks_launched"":102,""avg_elapsed_ms"":500.382,""avg_successful_ops"":2.1391e+08,""avg_attempted_ops"":2.1391e+08,""avg_empty_dequeues"":0,""avg_enq_success"":1.06955e+08,""avg_enq_fail"":0,""avg_deq_success"":1.06955e+08,""avg_deq_empty"":0,""avg_throughput_mops"":427.493,""avg_attempted_mops"":427.493,""avg_enq_mops"":213.746,""avg_deq_mops"":213.746,""avg_fail_mops"":0,""avg_empty_mops"":0,""enq_fail_rate"":0,""deq_empty_rate"":0,""success_rate"":1,""best_throughput_mops"":427.493,""worst_throughput_mops"":427.493,""success"":true}
",True,1,balanced,balanced,1024,1024,False,1.0230445861816406,100,427.493
1394.16,697303000.0,665,697303000.0,0,0,500.16,697303000.0,1394.16,0,0,0,0,0,0,0,./out/queue_bench_bq,256,256,1024,./out/queue_bench_bq --threads 1024 --ops 1024 --producer-ratio 0 --test split_roles --block 256 --repeats 1,1,0,AMD Instinct MI210,1024,1024,,True,0,0,broker,broker,0,1,True,0,500,"[run 0] gpu=""AMD Instinct MI210"" elapsed_ms=500.16 chunks=665 enq_success=0 enq_fail=0 deq_success=0 deq_empty=697303040 successful_ops=0 attempted_ops=697303040 succ_mops=0 attempted_mops=1394.16
","{""gpu_name"":""AMD Instinct MI210"",""queue"":""broker"",""test"":""split_roles"",""threads"":1024,""ops_per_thread"":1024,""chunk_ops"":1024,""producer_ratio"":0,""block_size"":256,""run_ms"":500,""warmup_ms"":100,""repeats"":1,""reset_between_repeats"":true,""avg_chunks_launched"":665,""avg_elapsed_ms"":500.16,""avg_successful_ops"":0,""avg_attempted_ops"":6.97303e+08,""avg_empty_dequeues"":6.97303e+08,""avg_enq_success"":0,""avg_enq_fail"":0,""avg_deq_success"":0,""avg_deq_empty"":6.97303e+08,""avg_throughput_mops"":0,""avg_attempted_mops"":1394.16,""avg_enq_mops"":0,""avg_deq_mops"":0,""avg_fail_mops"":0,""avg_empty_mops"":1394.16,""enq_fail_rate"":0,""deq_empty_rate"":1,""success_rate"":0,""best_throughput_mops"":0,""worst_throughput_mops"":0,""success"":true}
",True,0,split_roles,split_roles,1024,1024,False,1.02372145652771,100,0
1394.55,697303000.0,665,697303000.0,0,0,500.02,697303000.0,1394.55,0,0,0,0,0,0,0,./out/queue_bench_bq,256,256,1024,./out/queue_bench_bq --threads 1024 --ops 1024 --producer-ratio 0 --test split_roles --block 256 --repeats 1,1,0,AMD Instinct MI210,1024,1024,,True,0,0,broker,broker,1,1,True,0,500,"[run 0] gpu=""AMD Instinct MI210"" elapsed_ms=500.02 chunks=665 enq_success=0 enq_fail=0 deq_success=0 deq_empty=697303040 successful_ops=0 attempted_ops=697303040 succ_mops=0 attempted_mops=1394.55
","{""gpu_name"":""AMD Instinct MI210"",""queue"":""broker"",""test"":""split_roles"",""threads"":1024,""ops_per_thread"":1024,""chunk_ops"":1024,""producer_ratio"":0,""block_size"":256,""run_ms"":500,""warmup_ms"":100,""repeats"":1,""reset_between_repeats"":true,""avg_chunks_launched"":665,""avg_elapsed_ms"":500.02,""avg_successful_ops"":0,""avg_attempted_ops"":6.97303e+08,""avg_empty_dequeues"":6.97303e+08,""avg_enq_success"":0,""avg_enq_fail"":0,""avg_deq_success"":0,""avg_deq_empty"":6.97303e+08,""avg_throughput_mops"":0,""avg_attempted_mops"":1394.55,""avg_enq_mops"":0,""avg_deq_mops"":0,""avg_fail_mops"":0,""avg_empty_mops"":1394.55,""enq_fail_rate"":0,""deq_empty_rate"":1,""success_rate"":0,""best_throughput_mops"":0,""worst_throughput_mops"":0,""success"":true}
",True,0,split_roles,split_roles,1024,1024,False,1.0276644229888916,100,0
1391.43,696254000.0,664,696254000.0,0,0,500.386,696254000.0,1391.43,0,0,0,0,0,0,0,./out/queue_bench_bq,256,256,1024,./out/queue_bench_bq --threads 1024 --ops 1024 --producer-ratio 0 --test split_roles --block 256 --repeats 1,1,0,AMD Instinct MI210,1024,1024,,True,0,0,broker,broker,2,1,True,0,500,"[run 0] gpu=""AMD Instinct MI210"" elapsed_ms=500.386 chunks=664 enq_success=0 enq_fail=0 deq_success=0 deq_empty=696254464 successful_ops=0 attempted_ops=696254464 succ_mops=0 attempted_mops=1391.43
","{""gpu_name"":""AMD Instinct MI210"",""queue"":""broker"",""test"":""split_roles"",""threads"":1024,""ops_per_thread"":1024,""chunk_ops"":1024,""producer_ratio"":0,""block_size"":256,""run_ms"":500,""warmup_ms"":100,""repeats"":1,""reset_between_repeats"":true,""avg_chunks_launched"":664,""avg_elapsed_ms"":500.386,""avg_successful_ops"":0,""avg_attempted_ops"":6.96254e+08,""avg_empty_dequeues"":6.96254e+08,""avg_enq_success"":0,""avg_enq_fail"":0,""avg_deq_success"":0,""avg_deq_empty"":6.96254e+08,""avg_throughput_mops"":0,""avg_attempted_mops"":1391.43,""avg_enq_mops"":0,""avg_deq_mops"":0,""avg_fail_mops"":0,""avg_empty_mops"":1391.43,""enq_fail_rate"":0,""deq_empty_rate"":1,""success_rate"":0,""best_throughput_mops"":0,""worst_throughput_mops"":0,""success"":true}
",True,0,split_roles,split_roles,1024,1024,False,1.0307400226593018,100,0
427.194,213910000.0,102,0,213.597,106955000.0,500.732,0,0,0,213.597,106955000.0,0,213910000.0,427.194,427.194,./out/queue_bench_bq,256,256,1024,./out/queue_bench_bq --threads 1024 --ops 1024 --producer-ratio 25 --test balanced --block 256 --repeats 1,0,0,AMD Instinct MI210,1024,1024,,True,25,25,broker,broker,0,1,True,0,500,"[run 0] gpu=""AMD Instinct MI210"" elapsed_ms=500.732 chunks=102 enq_success=106954752 enq_fail=0 deq_success=106954752 deq_empty=0 successful_ops=213909504 attempted_ops=213909504 succ_mops=427.194 attempted_mops=427.194
","{""gpu_name"":""AMD Instinct MI210"",""queue"":""broker"",""test"":""balanced"",""threads"":1024,""ops_per_thread"":1024,""chunk_ops"":1024,""producer_ratio"":25,""block_size"":256,""run_ms"":500,""warmup_ms"":100,""repeats"":1,""reset_between_repeats"":true,""avg_chunks_launched"":102,""avg_elapsed_ms"":500.732,""avg_successful_ops"":2.1391e+08,""avg_attempted_ops"":2.1391e+08,""avg_empty_dequeues"":0,""avg_enq_success"":1.06955e+08,""avg_enq_fail"":0,""avg_deq_success"":1.06955e+08,""avg_deq_empty"":0,""avg_throughput_mops"":427.194,""avg_attempted_mops"":427.194,""avg_enq_mops"":213.597,""avg_deq_mops"":213.597,""avg_fail_mops"":0,""avg_empty_mops"":0,""enq_fail_rate"":0,""deq_empty_rate"":0,""success_rate"":1,""best_throughput_mops"":427.194,""worst_throughput_mops"":427.194,""success"":true}
",True,1,balanced,balanced,1024,1024,False,1.1170575618743896,100,427.194
425.754,213910000.0,102,0,212.877,106955000.0,502.425,0,0,0,212.877,106955000.0,0,213910000.0,425.754,425.754,./out/queue_bench_bq,256,256,1024,./out/queue_bench_bq --threads 1024 --ops 1024 --producer-ratio 25 --test balanced --block 256 --repeats 1,0,0,AMD Instinct MI210,1024,1024,,True,25,25,broker,broker,1,1,True,0,500,"[run 0] gpu=""AMD Instinct MI210"" elapsed_ms=502.425 chunks=102 enq_success=106954752 enq_fail=0 deq_success=106954752 deq_empty=0 successful_ops=213909504 attempted_ops=213909504 succ_mops=425.754 attempted_mops=425.754
","{""gpu_name"":""AMD Instinct MI210"",""queue"":""broker"",""test"":""balanced"",""threads"":1024,""ops_per_thread"":1024,""chunk_ops"":1024,""producer_ratio"":25,""block_size"":256,""run_ms"":500,""warmup_ms"":100,""repeats"":1,""reset_between_repeats"":true,""avg_chunks_launched"":102,""avg_elapsed_ms"":502.425,""avg_successful_ops"":2.1391e+08,""avg_attempted_ops"":2.1391e+08,""avg_empty_dequeues"":0,""avg_enq_success"":1.06955e+08,""avg_enq_fail"":0,""avg_deq_success"":1.06955e+08,""avg_deq_empty"":0,""avg_throughput_mops"":425.754,""avg_attempted_mops"":425.754,""avg_enq_mops"":212.877,""avg_deq_mops"":212.877,""avg_fail_mops"":0,""avg_empty_mops"":0,""enq_fail_rate"":0,""deq_empty_rate"":0,""success_rate"":1,""best_throughput_mops"":425.754,""worst_throughput_mops"":425.754,""success"":true}
",True,1,balanced,balanced,1024,1024,False,1.0517003536224365,100,425.754
427.452,213910000.0,102,0,213.726,106955000.0,500.429,0,0,0,213.726,106955000.0,0,213910000.0,427.452,427.452,./out/queue_bench_bq,256,256,1024,./out/queue_bench_bq --threads 1024 --ops 1024 --producer-ratio 25 --test balanced --block 256 --repeats 1,0,0,AMD Instinct MI210,1024,1024,,True,25,25,broker,broker,2,1,True,0,500,"[run 0] gpu=""AMD Instinct MI210"" elapsed_ms=500.429 chunks=102 enq_success=106954752 enq_fail=0 deq_success=106954752 deq_empty=0 successful_ops=213909504 attempted_ops=213909504 succ_mops=427.452 attempted_mops=427.452
","{""gpu_name"":""AMD Instinct MI210"",""queue"":""broker"",""test"":""balanced"",""threads"":1024,""ops_per_thread"":1024,""chunk_ops"":1024,""producer_ratio"":25,""block_size"":256,""run_ms"":500,""warmup_ms"":100,""repeats"":1,""reset_between_repeats"":true,""avg_chunks_launched"":102,""avg_elapsed_ms"":500.429,""avg_successful_ops"":2.1391e+08,""avg_attempted_ops"":2.1391e+08,""avg_empty_dequeues"":0,""avg_enq_success"":1.06955e+08,""avg_enq_fail"":0,""avg_deq_success"":1.06955e+08,""avg_deq_empty"":0,""avg_throughput_mops"":427.452,""avg_attempted_mops"":427.452,""avg_enq_mops"":213.726,""avg_deq_mops"":213.726,""avg_fail_mops"":0,""avg_empty_mops"":0,""enq_fail_rate"":0,""deq_empty_rate"":0,""success_rate"":1,""best_throughput_mops"":427.452,""worst_throughput_mops"":427.452,""success"":true}
",True,1,balanced,balanced,1024,1024,False,1.0469846725463867,100,427.452
469.021,234881000.0,224,123611000.0,104.934,52549900.0,500.79,123611000.0,246.832,6170370.0,104.934,52549900.0,12.3213,105100000.0,209.868,209.868,./out/queue_bench_bq,256,256,1024,./out/queue_bench_bq --threads 1024 --ops 1024 --producer-ratio 25 --test split_roles --block 256 --repeats 1,0.701694,0.105081,AMD Instinct MI210,1024,1024,,True,25,25,broker,broker,0,1,True,0,500,"[run 0] gpu=""AMD Instinct MI210"" elapsed_ms=500.79 chunks=224 enq_success=52549888 enq_fail=6170368 deq_success=52549888 deq_empty=123610880 successful_ops=105099776 attempted_ops=234881024 succ_mops=209.868 attempted_mops=469.021
","{""gpu_name"":""AMD Instinct MI210"",""queue"":""broker"",""test"":""split_roles"",""threads"":1024,""ops_per_thread"":1024,""chunk_ops"":1024,""producer_ratio"":25,""block_size"":256,""run_ms"":500,""warmup_ms"":100,""repeats"":1,""reset_between_repeats"":true,""avg_chunks_launched"":224,""avg_elapsed_ms"":500.79,""avg_successful_ops"":1.051e+08,""avg_attempted_ops"":2.34881e+08,""avg_empty_dequeues"":1.23611e+08,""avg_enq_success"":5.25499e+07,""avg_enq_fail"":6.17037e+06,""avg_deq_success"":5.25499e+07,""avg_deq_empty"":1.23611e+08,""avg_throughput_mops"":209.868,""avg_attempted_mops"":469.021,""avg_enq_mops"":104.934,""avg_deq_mops"":104.934,""avg_fail_mops"":12.3213,""avg_empty_mops"":246.832,""enq_fail_rate"":0.105081,""deq_empty_rate"":0.701694,""success_rate"":0.44746,""best_throughput_mops"":209.868,""worst_throughput_mops"":209.868,""success"":true}
",True,0.44746,split_roles,split_roles,1024,1024,False,1.0528814792633057,100,209.868
469.664,234881000.0,224,123828000.0,104.644,52333200.0,500.105,123828000.0,247.603,6387070.0,104.644,52333200.0,12.7715,104666000.0,209.289,209.289,./out/queue_bench_bq,256,256,1024,./out/queue_bench_bq --threads 1024 --ops 1024 --producer-ratio 25 --test split_roles --block 256 --repeats 1,0.702924,0.108771,AMD Instinct MI210,1024,1024,,True,25,25,broker,broker,1,1,True,0,500,"[run 0] gpu=""AMD Instinct MI210"" elapsed_ms=500.105 chunks=224 enq_success=52333184 enq_fail=6387072 deq_success=52333184 deq_empty=123827584 successful_ops=104666368 attempted_ops=234881024 succ_mops=209.289 attempted_mops=469.664
","{""gpu_name"":""AMD Instinct MI210"",""queue"":""broker"",""test"":""split_roles"",""threads"":1024,""ops_per_thread"":1024,""chunk_ops"":1024,""producer_ratio"":25,""block_size"":256,""run_ms"":500,""warmup_ms"":100,""repeats"":1,""reset_between_repeats"":true,""avg_chunks_launched"":224,""avg_elapsed_ms"":500.105,""avg_successful_ops"":1.04666e+08,""avg_attempted_ops"":2.34881e+08,""avg_empty_dequeues"":1.23828e+08,""avg_enq_success"":5.23332e+07,""avg_enq_fail"":6.38707e+06,""avg_deq_success"":5.23332e+07,""avg_deq_empty"":1.23828e+08,""avg_throughput_mops"":209.289,""avg_attempted_mops"":469.664,""avg_enq_mops"":104.644,""avg_deq_mops"":104.644,""avg_fail_mops"":12.7715,""avg_empty_mops"":247.603,""enq_fail_rate"":0.108771,""deq_empty_rate"":0.702924,""success_rate"":0.445614,""best_throughput_mops"":209.289,""worst_throughput_mops"":209.289,""success"":true}
",True,0.445614,split_roles,split_roles,1024,1024,False,1.0318174362182617,100,209.289
470.375,235930000.0,225,124524000.0,104.517,52423300.0,501.578,124524000.0,248.265,6559100.0,104.517,52423300.0,13.0769,104847000.0,209.034,209.034,./out/queue_bench_bq,256,256,1024,./out/queue_bench_bq --threads 1024 --ops 1024 --producer-ratio 25 --test split_roles --block 256 --repeats 1,0.703735,0.111204,AMD Instinct MI210,1024,1024,,True,25,25,broker,broker,2,1,True,0,500,"[run 0] gpu=""AMD Instinct MI210"" elapsed_ms=501.578 chunks=225 enq_success=52423296 enq_fail=6559104 deq_success=52423296 deq_empty=124523904 successful_ops=104846592 attempted_ops=235929600 succ_mops=209.034 attempted_mops=470.375
","{""gpu_name"":""AMD Instinct MI210"",""queue"":""broker"",""test"":""split_roles"",""threads"":1024,""ops_per_thread"":1024,""chunk_ops"":1024,""producer_ratio"":25,""block_size"":256,""run_ms"":500,""warmup_ms"":100,""repeats"":1,""reset_between_repeats"":true,""avg_chunks_launched"":225,""avg_elapsed_ms"":501.578,""avg_successful_ops"":1.04847e+08,""avg_attempted_ops"":2.3593e+08,""avg_empty_dequeues"":1.24524e+08,""avg_enq_success"":5.24233e+07,""avg_enq_fail"":6.5591e+06,""avg_deq_success"":5.24233e+07,""avg_deq_empty"":1.24524e+08,""avg_throughput_mops"":209.034,""avg_attempted_mops"":470.375,""avg_enq_mops"":104.517,""avg_deq_mops"":104.517,""avg_fail_mops"":13.0769,""avg_empty_mops"":248.265,""enq_fail_rate"":0.111204,""deq_empty_rate"":0.703735,""success_rate"":0.444398,""best_throughput_mops"":209.034,""worst_throughput_mops"":209.034,""success"":true}
",True,0.444398,split_roles,split_roles,1024,1024,False,1.056663990020752,100,209.034
